client_id,subscribe
2986,0.0827141325722938
29710,0.0507590974932928
38938,0.385022528636884
31313,0.127971940323372
24173,0.0857362361105572
14426,0.726589107495895
40159,0.128003521093352
12301,0.0202840679119904
9640,0.0239596386724994
19742,0.637674416234925
5967,0.024766792952918
25559,0.122568298707306
34976,0.0517021899416052
38126,0.369539826562714
17369,0.039335324347768
40632,0.0497688849806089
37544,0.0490761609686402
11284,0.0644469587156616
36717,0.0511425584181776
14536,0.0716759526131663
26503,0.0372778921921208
22763,0.0512892335234062
32953,0.0424184002958433
413,0.300573241598997
10762,0.040415118965261
14745,0.0637258416140516
25946,0.251925032498497
14804,0.479307755740282
6790,0.0277551459409402
30453,0.0456110255907881
27455,0.379883008135505
29826,0.0285100159364946
13689,0.0442823605672151
13795,0.124768156285976
1835,0.708344659889146
41043,0.0720998807320427
10563,0.25281690877973
38265,0.154749716057203
10848,0.0218174080297359
41155,0.0431278596623965
22925,0.0292677619472912
28583,0.0523979680287376
29133,0.0480549820487197
7588,0.0374871319810277
5242,0.504954514730556
11667,0.0473888506112298
22369,0.0721555745365796
5409,0.0602857619997476
25931,0.102685835623714
19851,0.0460041175934072
17993,0.248503213744783
6007,0.10743082746223
38467,0.688765432598422
27753,0.351655712324994
32117,0.202530427683692
38191,0.130557430311521
3984,0.069910352513001
22119,0.0179087065716777
6333,0.0497470645723694
2894,0.0827537585529483
23883,0.0427776766275013
27380,0.033933701972213
25244,0.0664592721952083
4913,0.0444561074885295
13238,0.055896305056237
36086,0.0557846103572279
11187,0.0378158616472183
16635,0.109142036938038
38210,0.133460738764978
6312,0.132090181487384
24671,0.0621398618872482
34134,0.210622912432433
40160,0.0522297102925584
20698,0.0510267780868473
79,0.0446290788955917
4518,0.0385961026219818
9448,0.0312018510080174
1230,0.0647885990784172
3080,0.0794328551042207
31315,0.0449606803851077
4972,0.0657191998554095
3509,0.0299239139825194
17220,0.104146719981323
28577,0.383754995566047
2777,0.0472241079685986
30712,0.0483592856908043
17749,0.0390442308287736
11126,0.665201458652902
2748,0.396534897413831
13376,0.0540131034411395
39084,0.0339984956900826
32128,0.0547280071698959
19927,0.0997288704236216
10216,0.139227662089366
27913,0.0517466221549459
9174,0.0679187172312643
7657,0.0671725205295514
7132,0.0305746159547305
38920,0.38028993509627
22344,0.343206682135464
20878,0.0272831458142675
29851,0.079487713138553
36385,0.18382436965756
8539,0.0906071318309084
36671,0.0384526943264459
24243,0.125451677886442
8905,0.0177957000929455
1963,0.0831917560255696
23294,0.071703636417516
8482,0.111671590313831
13102,0.0699195733566473
16011,0.0567397803237712
3804,0.0495476630254583
24378,0.130387789446116
26034,0.102894863241903
38947,0.0654591307785945
33285,0.0798470578489659
14816,0.0475618335239284
28852,0.0692599228063951
2761,0.064934237216101
37853,0.0563784927141431
40302,0.056787800897799
4297,0.0408408763907637
8946,0.106402077304767
6529,0.0542799829882023
7053,0.0630609062040785
20995,0.0554706475667013
40459,0.646981961107188
11166,0.274574711309169
39155,0.817018240410895
1627,0.12091809406836
31167,0.0600894565080096
28613,0.263972567754505
38376,0.0463784488054059
11735,0.0884842634360464
12053,0.102383134818479
40133,0.465861830201813
12336,0.0340947450842288
30541,0.0580277283623778
32580,0.06571821971309
28535,0.0394104361053163
25008,0.0419709467781917
41164,0.0439816778885858
32661,0.0283282083489111
25948,0.260060933291253
7348,0.0394753321613294
28676,0.03194598709176
36480,0.0285419995760153
39116,0.384809412957178
27525,0.0381748386396648
887,0.0490224397208521
28360,0.0491933956135063
914,0.0634365920905322
16385,0.0385967008415914
15198,0.0496791181891833
31218,0.0180492877881806
5799,0.0552268539653324
25932,0.367614852370297
20474,0.0410588555789896
10943,0.0783144462994462
38854,0.0629158448330326
11688,0.169057949106774
8181,0.331243201616527
30774,0.173254610977797
22642,0.0632603348722435
15017,0.0653091680939407
12248,0.195324366070225
18671,0.027865748587352
39113,0.05947818506431
5459,0.0503020905906505
40332,0.115429750885114
4176,0.0399505097192555
33598,0.0524023334667847
24730,0.0549419172738991
12921,0.0686244670827368
39404,0.0359819616256787
384,0.080309930931891
24163,0.343900577940401
1191,0.0604017048485239
30006,0.0297478015337008
16707,0.070810542778613
