client_id,subscribe
2986,0.0825838561336947
29710,0.0501765969515477
38938,0.384371437683315
31313,0.127521663761611
24173,0.0849660333460848
14426,0.737865318858685
40159,0.126692506847913
12301,0.020100012692275
9640,0.0240881160104078
19742,0.642467159529351
5967,0.0247325840659174
25559,0.122719547772389
34976,0.050660924768958
38126,0.378450720858287
17369,0.0385438591963355
40632,0.050181422419206
37544,0.0493036443952024
11284,0.0630112739347269
36717,0.0504920817836856
14536,0.0719622142818469
26503,0.0380521518683496
22763,0.0503948105821107
32953,0.0413061933634887
413,0.307189467852241
10762,0.0398334594615002
14745,0.0641100079050827
25946,0.251276154157174
14804,0.456022002733281
6790,0.0276817896206904
30453,0.044967801386182
27455,0.35595890895096
29826,0.0245917496275821
13689,0.0436860975077907
13795,0.120386490711184
1835,0.712459372451787
41043,0.0732312720232409
10563,0.251951691980375
38265,0.15563740958365
10848,0.0218353574978284
41155,0.0424974532834186
22925,0.0290586608244428
28583,0.0514865911845552
29133,0.0479023639572051
7588,0.0370819364408135
5242,0.513159972869183
11667,0.0466633788538541
22369,0.07187746714199
5409,0.0590103145983609
25931,0.10252040178778
19851,0.0286239338169569
17993,0.252101263136444
6007,0.107510791879597
38467,0.692779949149471
27753,0.358535911620822
32117,0.203531213939509
38191,0.129401071666153
3984,0.069964418596849
22119,0.0180303910707756
6333,0.0502000737022789
2894,0.0822153628015093
23883,0.0421146174839949
27380,0.033565946350829
25244,0.0673680773345958
4913,0.0437230464558195
13238,0.0561905620975169
36086,0.0367416656135858
11187,0.0375533272711919
16635,0.109317647486807
38210,0.133209914554531
6312,0.132302668666209
24671,0.0623408027379325
34134,0.210765618603496
40160,0.0569237286473805
20698,0.0516553421175931
79,0.0439911572781543
4518,0.0380679024096697
9448,0.0310461620792611
1230,0.0649247080590609
3080,0.0801347819638237
31315,0.0442807866923048
4972,0.06578202262886
3509,0.0297938075072873
17220,0.104526699323069
28577,0.384496755753331
2777,0.0463367389773922
30712,0.0474773870624765
17749,0.0396315419227623
11126,0.665265023356955
2748,0.398505823069006
13376,0.0530743930590699
39084,0.0337337247361904
32128,0.0533896654676039
19927,0.100072566292406
10216,0.13883236600516
27913,0.0509161765255954
9174,0.0679211595331671
7657,0.0665292198688944
7132,0.0303756469036643
38920,0.370093633207586
22344,0.349631532907994
20878,0.0272564438680478
29851,0.0803193165293242
36385,0.184478168092475
8539,0.089883708921364
36671,0.0380564398087265
24243,0.125292698244023
8905,0.0179190230546134
1963,0.0838823042773591
23294,0.0711307981511922
8482,0.111755962167901
13102,0.0694003276515683
16011,0.0584951603170738
3804,0.0485686141524634
24378,0.119974108533353
26034,0.0936703936974722
38947,0.0639786761658466
33285,0.0796188167272655
14816,0.0467692360462072
28852,0.069072112596394
2761,0.0651116866969566
37853,0.0568879139318442
40302,0.0558918242588442
4297,0.0403584657495872
8946,0.106493227214471
6529,0.0540789936977609
7053,0.0646496593405291
20995,0.0558118965885683
40459,0.645287740756324
11166,0.263680098879122
39155,0.828599748605505
1627,0.121127053023956
31167,0.0598284545969482
28613,0.265166171697177
38376,0.0464606393637335
11735,0.0876889573508884
12053,0.102689722056706
40133,0.460858076119039
12336,0.0337367083409217
30541,0.058004216038648
32580,0.0658105438086138
28535,0.0313726889158782
25008,0.0413600442108159
41164,0.0465827058954959
32661,0.0281944748589065
25948,0.260365311045937
7348,0.0402493734512496
28676,0.0316870870981011
36480,0.0282989464568477
39116,0.390548818206323
27525,0.0377739165161853
887,0.0327404679752605
28360,0.0515211395605412
914,0.0638401466665149
16385,0.0376375161083723
15198,0.050347897696301
31218,0.0178228030865709
5799,0.0555574960240736
25932,0.409025520626754
20474,0.0404894550372759
10943,0.0773586653736424
38854,0.0618259762048064
11688,0.169840677527603
8181,0.342245272106231
30774,0.173460904923892
22642,0.0635136682306769
15017,0.0639044414992251
12248,0.194461202695672
18671,0.0277031338542995
39113,0.0599419654660347
5459,0.0491305962664723
40332,0.115143156813135
4176,0.0408777085246279
33598,0.052169394150126
24730,0.0565527452568625
12921,0.068310578108955
39404,0.0356369075490823
384,0.0798111100815502
24163,0.344140650793574
1191,0.0602224240093128
30006,0.0296085725193662
16707,0.0703372356455207
30933,0.191487750048073
40197,0.0596304614140473
33442,0.833880562091096
39150,0.0579464458255257
29444,0.0691399424585378
303,0.0296325348707472
31566,0.0421499791448194
1003,0.34152477593178
15390,0.0537603558770384
4676,0.0731530110561738
21973,0.0627756111098055
14632,0.334488065896428
9008,0.0346781957507165
16090,0.0319588835624076
40269,0.63698632634673
5392,0.0369558297008592
24790,0.0390361654869003
18937,0.165825763346918
16886,0.0484976696277761
31072,0.0229793488552127
16021,0.0414450591273551
23569,0.0452053296262316
30092,0.0539605418366786
9046,0.0873252650660603
29573,0.0338895674131124
29397,0.0974151672861407
14539,0.0178168279243415
15886,0.752315470479826
12893,0.0458238414261891
13092,0.0506764213435006
31389,0.0251829159779501
41003,0.0464409713381851
10666,0.112727077553832
17674,0.0368201782866997
25855,0.114569273145131
20665,0.039743353426905
1762,0.0589134047300827
18420,0.066171766048639
14303,0.0720860049340671
9813,0.0451706729772802
3271,0.0446551593425102
10557,0.0378089067175449
26367,0.200079061133758
29417,0.0484642948173889
30526,0.101887324938169
11276,0.0278911277787477
8412,0.0562233598444044
18535,0.091409374349938
21542,0.0426393970492982
30549,0.207353625734847
16087,0.121758008975984
35716,0.0745201558786111
27644,0.0533700094208688
328,0.106412285982949
15127,0.0348461165515421
13835,0.0364636556677293
4798,0.0834646068261153
10247,0.00226336639619326
4809,0.05456943589458
30856,0.024020582344662
16225,0.054007378128076
528,0.0870652394860897
24743,0.0473784276339998
663,0.0286872313223273
20475,0.0403632800661706
793,0.0971154326844803
41098,0.0604341972041089
22232,0.26605520501729
25036,0.0642089583102458
32489,0.0363760301611423
34867,0.113417469105148
16007,0.657663165967081
3632,0.677650002947632
29532,0.0663027896857714
39728,0.0474251901614791
13054,0.0442660662927911
22253,0.0193427024690805
40988,0.191355233744218
38557,0.0546644363273818
32411,0.199004098410353
20316,0.615789022510449
40964,0.501904575215163
17670,0.0272528893945798
21634,0.0460156285599418
32798,0.0445036116187299
27056,0.0336294613203655
36904,0.027983063323831
5081,0.0376496282248893
9386,0.033689785883154
37023,0.0465119912479575
10355,0.075313174984591
10870,0.0169252753443408
6440,0.0322112984126613
17089,0.17887345703598
4738,0.36358516807381
11683,0.344543968735408
35532,0.00554401288978997
29127,0.281650551408264
23053,0.0788430038254543
38288,0.143296372976083
22510,0.247185510055579
10956,0.0595258703304303
11978,0.0730793404561808
7748,0.050621503584235
24581,0.340266733881472
27049,0.0726768473236008
4288,0.0340159260584325
613,0.193168322070612
30504,0.125452200874799
39739,0.0288651428149799
25356,0.0345410282111873
14130,0.0376146043644776
36997,0.292761930486436
26602,0.0610206354490549
17161,0.0421158695081833
26557,0.301014561292561
13596,0.0595340556223061
11181,0.0322666369035745
5291,0.0462394996981153
18575,0.0289521128247656
24008,0.0219366834265871
5251,0.0324301149581691
28283,0.46163322832223
12285,0.0342291708655007
5087,0.0636394853587923
29587,0.055890558177783
1936,0.050275285065313
18559,0.356681605099118
8980,0.0487463399287057
4399,0.0480614988228545
27818,0.0247788187272573
9940,0.050433228137967
21650,0.225085183511837
13800,0.0700515510360413
5456,0.0237446020135827
7432,0.0506025402087258
3527,0.0643555324068854
28362,0.418334836814163
15786,0.0554132347121036
8314,0.061679360956136
37223,0.0557860505587927
22340,0.0372762756277529
27772,0.0299720395262845
21811,0.052371739744006
40404,0.054772632293706
8062,0.0730604327663601
14964,0.0849076877488504
41160,0.0433050817347621
2539,0.066896385808961
1055,0.0720895780733565
22262,0.0685525570044853
34250,0.0609188328654089
35546,0.597282810767521
21846,0.0498088207160302
22781,0.0363407011598679
34845,0.0338923194535856
316,0.130238591932412
33190,0.059428365104952
18669,0.0256029275570791
22345,0.0680377381611212
19935,0.0851558697649995
18585,0.0418468018191065
9546,0.0693802825069867
39794,0.0483710513458438
27695,0.0756489570339234
6531,0.371777923703214
40360,0.0714383985950942
6431,0.0594931824413054
1004,0.0359335160471012
39077,0.0273547561947091
29649,0.0372334395210046
8259,0.0692177281313093
31978,0.032987658045054
30398,0.396449499401689
11496,0.0631110933545872
12716,0.0564818983065716
16766,0.321808982041964
36871,0.0246255939643199
9248,0.105419584726337
37983,0.0747250442610618
25641,0.0777229362364995
16151,0.0349514591425358
23979,0.0580380789479226
16444,0.0241972081725017
10865,0.0582287914058917
23947,0.191715033223975
4427,0.056137418461172
26921,0.316665488156584
37389,0.0871436682380033
854,0.055951610141844
3831,0.0846744677915747
28509,0.491262405875076
35421,0.0865705529665602
1158,0.132113105019516
29049,0.115356020188421
18217,0.0176002036556318
5932,0.137432021282021
25788,0.0633685765130743
31410,0.101013945034669
37807,0.0342788372099373
19126,0.0521342306779611
23631,0.0397257845298761
12976,0.172309724144647
31805,0.037684281086475
21512,0.0350290573720793
7354,0.0343761611791642
27649,0.371232935113485
9901,0.0376076079442792
10610,0.328824262678665
21502,0.047573709921335
17458,0.0686995195170469
33439,0.0431775527131318
10358,0.204266141315989
1746,0.216636020002578
20497,0.151622352202482
5103,0.0319163757552112
287,0.0615718793432318
18818,0.104527312389742
8313,0.0726812685856537
2963,0.117210661765413
3214,0.184474144314338
7902,0.0520442757175121
40215,0.0217387425477744
23797,0.453474662569911
38791,0.0353823918077892
33495,0.0862732974197859
31519,0.0682261843557975
41163,0.0275044474487492
15971,0.0321727652885729
22363,0.0641931701225234
39285,0.0634135591541687
29515,0.0274230832970983
25306,0.0628243284813691
7188,0.107892875247685
5072,0.0670269077580557
22158,0.0463052793696772
16438,0.0490395285266917
718,0.0639044414992251
12411,0.377576460959463
10241,0.0590760396897858
30318,0.0302633531773323
8024,0.0630818755004404
33857,0.315584081429854
21719,0.137812230044365
19463,0.219075556627736
12143,0.185470124970455
9659,0.045277478404253
910,0.0506898969995573
39014,0.293246214289286
19193,0.116362213043513
24738,0.0630463024242236
23380,0.0614913502821554
16245,0.0861917304186656
20997,0.139906927596175
5858,0.0327807364662523
11430,0.742185466715897
24530,0.0738352875155765
26194,0.0538421107994811
28260,0.0430112471682059
13584,0.0528343218857143
10478,0.0589566469246952
22248,0.043151988798913
20256,0.0461213140394739
25479,0.0233111427840896
11602,0.198150475520264
37857,0.453566641688824
22132,0.0916971462353656
1278,0.0521163341021664
23897,0.0272474810596222
26439,0.0494834937430174
5264,0.0490923000908895
40231,0.127829944740319
35321,0.113169952544502
20230,0.0477413000386979
9411,0.0597473876292978
1714,0.0530042900277991
8464,0.0725043511769527
1604,0.0868883534022825
38443,0.32535836891187
32614,0.0414570707207866
17138,0.358345053598718
36933,0.0610414285862336
13472,0.0462729198837617
10454,0.372069783932441
26379,0.747752136406677
10267,0.712025923052748
22999,0.0687712146186828
5008,0.0659603697871372
13071,0.158041353349663
9745,0.0497840713520554
34890,0.0463544235905574
19128,0.0364542160067999
4002,0.0416843158872015
26299,0.0665336321035124
36290,0.0314039314131982
28521,0.0301187171573115
22506,0.0234706289938619
36231,0.35412918946354
206,0.131001013513122
25012,0.391795382810501
15792,0.0357180930581513
36456,0.0557422447806816
27920,0.0308883678419423
20222,0.0554740866436119
37986,0.0200664895652813
6875,0.0608322636582434
38258,0.0385567076389734
11799,0.0592341701840657
16856,0.0340299237338149
34256,0.440814981712085
33859,0.106721831080328
20170,0.721136475119664
7083,0.0278745733211551
30880,0.0721801987593768
40989,0.3427165842875
32929,0.0640264825390769
32826,0.0836450942822699
10391,0.397443746342383
18135,0.0989846532046576
36182,0.0428021219826366
20921,0.244734359618995
6397,0.522789094585066
22430,0.308561412439694
2960,0.738492014905566
15179,0.0411007411242988
532,0.0393806170244513
20578,0.0958411394025335
16858,0.0266210940351636
1682,0.0708268715004641
7828,0.0517221177529632
28789,0.074478489954858
15211,0.0337247663020674
33127,0.355414221487695
2356,0.0844693762020223
26889,0.0332694069649368
2413,0.0338312535547235
27849,0.108394111974875
4638,0.105011982953985
25431,0.0478594561371697
32371,0.866704560285625
22542,0.102751813000381
21302,0.0597805742467039
28786,0.267243999313101
20816,0.0496064805301081
34421,0.0541903383157799
23704,0.0599810744421939
28841,0.0304910157875233
21234,0.18809686079296
29435,0.066266222728147
24364,0.313393599811705
37561,0.0226209071845251
2391,0.0334226129509822
23172,0.0670404570798922
39591,0.0496141966104718
12020,0.0727605450396109
21645,0.0523285983496917
11138,0.0534216785897621
17384,0.0502014749985379
32691,0.121391322744812
17248,0.0939472848310067
26795,0.0663533842796148
36499,0.0315271127161825
33484,0.0722851762333968
18311,0.0256321442590878
20746,0.0604049851773302
10625,0.053429015064317
35518,0.0385766190756492
39678,0.0363482738165334
24302,0.108934500772779
19061,0.0654625924054528
27524,0.0387458392035827
17438,0.169708997163202
38931,0.207561787608608
37998,0.115901497432788
32635,0.0350823123835743
29907,0.0423434093251736
30287,0.0718750143443068
29870,0.075426940165586
29576,0.070711737083897
3948,0.0565381263042247
27058,0.108417348457984
28692,0.0723893211023395
15861,0.131959608920107
34397,0.0342700797228402
19274,0.0553162943348774
17351,0.174112060185166
12647,0.0818265717008937
8149,0.0579393134183673
29626,0.0547971469672714
17783,0.0698315335076127
36461,0.0379154578887734
3108,0.036455754203091
38760,0.145880027592659
13581,0.0273657588581159
2172,0.0466297722987688
35240,0.047982593746778
36502,0.0646683469194907
32345,0.113822261715647
4982,0.0539359107491726
37683,0.0408243246000856
26476,0.0368536489724979
24006,0.042981697817339
13032,0.0450316439379996
26851,0.0630262675319335
22610,0.128052769538023
6063,0.0227182061895782
19554,0.066653761639974
15195,0.421021497261699
27081,0.0760524144605983
19954,0.0380281988360736
34911,0.0556155099530956
24876,0.0733809837725662
39751,0.0339672728624541
16936,0.124486733200198
33378,0.114017352508464
9265,0.0419074339662866
18978,0.0629564704143464
8527,0.0410890556743043
9311,0.0540896073437082
33096,0.051177795599002
3847,0.0427457127414554
6882,0.69031694046745
22107,0.0337057812598224
17443,0.0404395397543012
24024,0.352201207361684
29493,0.0449572949193673
13888,0.033641284378438
38181,0.092379450846886
21619,0.0470644483984427
35273,0.0619039945187175
9468,0.123476948364288
38385,0.0474903541102993
27848,0.0453329735142803
15271,0.40640344943741
30981,0.080018569267304
5750,0.0928517464144633
13752,0.059006496123298
18318,0.0382339651534134
30193,0.0393114771768601
37685,0.0183856033154218
33943,0.0744459638780529
13867,0.0733136211894885
37814,0.0594388249508599
31364,0.0701164393631047
25742,0.19286880177249
4713,0.0292993356481565
33777,0.369977521121404
39878,0.0468138739443401
7045,0.0371575239171203
32336,0.0377175574557628
21430,0.246481068285621
27711,0.039397692752943
6337,0.831309102853107
39716,0.0315932744112824
12151,0.129620165199718
16340,0.0633134268988279
21329,0.0513631788753955
18926,0.0947882587629579
25501,0.0844693762020223
14775,0.0279560718615512
35152,0.0872382675451571
27864,0.0892213260854749
1674,0.0497420706389124
27595,0.0803624300442971
39452,0.0551682271303474
12018,0.310906990268449
17354,0.298440330562678
3523,0.0910273038850693
11111,0.326668306480355
32712,0.0456300002161441
15159,0.120336154569958
27323,0.0572485217440497
34613,0.0785577335600065
31636,0.687817118153564
15710,0.454234375527503
13459,0.0423621441715064
36358,0.0592874568584627
33560,0.629258928183788
16369,0.224591250874158
